instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15452674,60362,NIFTYNXT5026JAN70100CE,NIFTYNXT50,0.0,2026-01-27,70100.0,0.05,25,CE,NFO-OPT,NFO
15452930,60363,NIFTYNXT5026JAN70100PE,NIFTYNXT50,0.0,2026-01-27,70100.0,0.05,25,PE,NFO-OPT,NFO
15455234,60372,NIFTYNXT5026JAN70200CE,NIFTYNXT50,0.0,2026-01-27,70200.0,0.05,25,CE,NFO-OPT,NFO
15455490,60373,NIFTYNXT5026JAN70200PE,NIFTYNXT50,0.0,2026-01-27,70200.0,0.05,25,PE,NFO-OPT,NFO
15455746,60374,NIFTYNXT5026JAN70300CE,NIFTYNXT50,0.0,2026-01-27,70300.0,0.05,25,CE,NFO-OPT,NFO
15456514,60377,NIFTYNXT5026JAN70300PE,NIFTYNXT50,0.0,2026-01-27,70300.0,0.05,25,PE,NFO-OPT,NFO
15457538,60381,NIFTYNXT5026JAN70400CE,NIFTYNXT50,0.0,2026-01-27,70400.0,0.05,25,CE,NFO-OPT,NFO
15457794,60382,NIFTYNXT5026JAN70400PE,NIFTYNXT50,0.0,2026-01-27,70400.0,0.05,25,PE,NFO-OPT,NFO
15458050,60383,NIFTYNXT5026JAN70500CE,NIFTYNXT50,0.0,2026-01-27,70500.0,0.05,25,CE,NFO-OPT,NFO
15458306,60384,NIFTYNXT5026JAN70500PE,NIFTYNXT50,0.0,2026-01-27,70500.0,0.05,25,PE,NFO-OPT,NFO
15459842,60390,NIFTYNXT5026JAN70600CE,NIFTYNXT50,0.0,2026-01-27,70600.0,0.05,25,CE,NFO-OPT,NFO
15460098,60391,NIFTYNXT5026JAN70600PE,NIFTYNXT50,0.0,2026-01-27,70600.0,0.05,25,PE,NFO-OPT,NFO
15460354,60392,NIFTYNXT5026JAN70700CE,NIFTYNXT50,0.0,2026-01-27,70700.0,0.05,25,CE,NFO-OPT,NFO
15461890,60398,NIFTYNXT5026JAN70700PE,NIFTYNXT50,0.0,2026-01-27,70700.0,0.05,25,PE,NFO-OPT,NFO
15462658,60401,NIFTYNXT5026JAN70800CE,NIFTYNXT50,0.0,2026-01-27,70800.0,0.05,25,CE,NFO-OPT,NFO
15462914,60402,NIFTYNXT5026JAN70800PE,NIFTYNXT50,0.0,2026-01-27,70800.0,0.05,25,PE,NFO-OPT,NFO
15463938,60406,NIFTYNXT5026JAN70900CE,NIFTYNXT50,0.0,2026-01-27,70900.0,0.05,25,CE,NFO-OPT,NFO
15469314,60427,NIFTYNXT5026JAN70900PE,NIFTYNXT50,0.0,2026-01-27,70900.0,0.05,25,PE,NFO-OPT,NFO
15472642,60440,NIFTYNXT5026JAN71000CE,NIFTYNXT50,0.0,2026-01-27,71000.0,0.05,25,CE,NFO-OPT,NFO
15472898,60441,NIFTYNXT5026JAN71000PE,NIFTYNXT50,0.0,2026-01-27,71000.0,0.05,25,PE,NFO-OPT,NFO
15473154,60442,NIFTYNXT5026JAN71100CE,NIFTYNXT50,0.0,2026-01-27,71100.0,0.05,25,CE,NFO-OPT,NFO
15473410,60443,NIFTYNXT5026JAN71100PE,NIFTYNXT50,0.0,2026-01-27,71100.0,0.05,25,PE,NFO-OPT,NFO
15475202,60450,NIFTYNXT5026JAN71200CE,NIFTYNXT50,0.0,2026-01-27,71200.0,0.05,25,CE,NFO-OPT,NFO
15475458,60451,NIFTYNXT5026JAN71200PE,NIFTYNXT50,0.0,2026-01-27,71200.0,0.05,25,PE,NFO-OPT,NFO
15475714,60452,NIFTYNXT5026JAN71300CE,NIFTYNXT50,0.0,2026-01-27,71300.0,0.05,25,CE,NFO-OPT,NFO
15475970,60453,NIFTYNXT5026JAN71300PE,NIFTYNXT50,0.0,2026-01-27,71300.0,0.05,25,PE,NFO-OPT,NFO
15476226,60454,NIFTYNXT5026JAN71400CE,NIFTYNXT50,0.0,2026-01-27,71400.0,0.05,25,CE,NFO-OPT,NFO
15476482,60455,NIFTYNXT5026JAN71400PE,NIFTYNXT50,0.0,2026-01-27,71400.0,0.05,25,PE,NFO-OPT,NFO
15476738,60456,NIFTYNXT5026JAN71500CE,NIFTYNXT50,0.0,2026-01-27,71500.0,0.05,25,CE,NFO-OPT,NFO
15476994,60457,NIFTYNXT5026JAN71500PE,NIFTYNXT50,0.0,2026-01-27,71500.0,0.05,25,PE,NFO-OPT,NFO
15477762,60460,NIFTYNXT5026JAN71600CE,NIFTYNXT50,0.0,2026-01-27,71600.0,0.05,25,CE,NFO-OPT,NFO
15478018,60461,NIFTYNXT5026JAN71600PE,NIFTYNXT50,0.0,2026-01-27,71600.0,0.05,25,PE,NFO-OPT,NFO
15478786,60464,NIFTYNXT5026JAN71700CE,NIFTYNXT50,0.0,2026-01-27,71700.0,0.05,25,CE,NFO-OPT,NFO
15479042,60465,NIFTYNXT5026JAN71700PE,NIFTYNXT50,0.0,2026-01-27,71700.0,0.05,25,PE,NFO-OPT,NFO
15479298,60466,NIFTYNXT5026JAN71800CE,NIFTYNXT50,0.0,2026-01-27,71800.0,0.05,25,CE,NFO-OPT,NFO
15479554,60467,NIFTYNXT5026JAN71800PE,NIFTYNXT50,0.0,2026-01-27,71800.0,0.05,25,PE,NFO-OPT,NFO
15479810,60468,NIFTYNXT5026JAN71900CE,NIFTYNXT50,0.0,2026-01-27,71900.0,0.05,25,CE,NFO-OPT,NFO
15480066,60469,NIFTYNXT5026JAN71900PE,NIFTYNXT50,0.0,2026-01-27,71900.0,0.05,25,PE,NFO-OPT,NFO
15480322,60470,NIFTYNXT5026JAN72000CE,NIFTYNXT50,0.0,2026-01-27,72000.0,0.05,25,CE,NFO-OPT,NFO
15481346,60474,NIFTYNXT5026JAN72000PE,NIFTYNXT50,0.0,2026-01-27,72000.0,0.05,25,PE,NFO-OPT,NFO
15481602,60475,NIFTYNXT5026JAN72100CE,NIFTYNXT50,0.0,2026-01-27,72100.0,0.05,25,CE,NFO-OPT,NFO
15483138,60481,NIFTYNXT5026JAN72100PE,NIFTYNXT50,0.0,2026-01-27,72100.0,0.05,25,PE,NFO-OPT,NFO
15483394,60482,NIFTYNXT5026JAN72200CE,NIFTYNXT50,0.0,2026-01-27,72200.0,0.05,25,CE,NFO-OPT,NFO
15483650,60483,NIFTYNXT5026JAN72200PE,NIFTYNXT50,0.0,2026-01-27,72200.0,0.05,25,PE,NFO-OPT,NFO
15483906,60484,NIFTYNXT5026JAN72300CE,NIFTYNXT50,0.0,2026-01-27,72300.0,0.05,25,CE,NFO-OPT,NFO
15484162,60485,NIFTYNXT5026JAN72300PE,NIFTYNXT50,0.0,2026-01-27,72300.0,0.05,25,PE,NFO-OPT,NFO
15484418,60486,NIFTYNXT5026JAN72400CE,NIFTYNXT50,0.0,2026-01-27,72400.0,0.05,25,CE,NFO-OPT,NFO
15484674,60487,NIFTYNXT5026JAN72400PE,NIFTYNXT50,0.0,2026-01-27,72400.0,0.05,25,PE,NFO-OPT,NFO
15484930,60488,NIFTYNXT5026JAN72500CE,NIFTYNXT50,0.0,2026-01-27,72500.0,0.05,25,CE,NFO-OPT,NFO
15485186,60489,NIFTYNXT5026JAN72500PE,NIFTYNXT50,0.0,2026-01-27,72500.0,0.05,25,PE,NFO-OPT,NFO
15485442,60490,NIFTYNXT5026JAN72600CE,NIFTYNXT50,0.0,2026-01-27,72600.0,0.05,25,CE,NFO-OPT,NFO
15485698,60491,NIFTYNXT5026JAN72600PE,NIFTYNXT50,0.0,2026-01-27,72600.0,0.05,25,PE,NFO-OPT,NFO
15485954,60492,NIFTYNXT5026JAN72700CE,NIFTYNXT50,0.0,2026-01-27,72700.0,0.05,25,CE,NFO-OPT,NFO
15486210,60493,NIFTYNXT5026JAN72700PE,NIFTYNXT50,0.0,2026-01-27,72700.0,0.05,25,PE,NFO-OPT,NFO
15486466,60494,NIFTYNXT5026JAN72800CE,NIFTYNXT50,0.0,2026-01-27,72800.0,0.05,25,CE,NFO-OPT,NFO
15486722,60495,NIFTYNXT5026JAN72800PE,NIFTYNXT50,0.0,2026-01-27,72800.0,0.05,25,PE,NFO-OPT,NFO
15486978,60496,NIFTYNXT5026JAN72900CE,NIFTYNXT50,0.0,2026-01-27,72900.0,0.05,25,CE,NFO-OPT,NFO
15487234,60497,NIFTYNXT5026JAN72900PE,NIFTYNXT50,0.0,2026-01-27,72900.0,0.05,25,PE,NFO-OPT,NFO
15487490,60498,NIFTYNXT5026JAN73000CE,NIFTYNXT50,0.0,2026-01-27,73000.0,0.05,25,CE,NFO-OPT,NFO
15487746,60499,NIFTYNXT5026JAN73000PE,NIFTYNXT50,0.0,2026-01-27,73000.0,0.05,25,PE,NFO-OPT,NFO
15488002,60500,NIFTYNXT5026JAN73100CE,NIFTYNXT50,0.0,2026-01-27,73100.0,0.05,25,CE,NFO-OPT,NFO
15488258,60501,NIFTYNXT5026JAN73100PE,NIFTYNXT50,0.0,2026-01-27,73100.0,0.05,25,PE,NFO-OPT,NFO
15488514,60502,NIFTYNXT5026JAN73200CE,NIFTYNXT50,0.0,2026-01-27,73200.0,0.05,25,CE,NFO-OPT,NFO
15488770,60503,NIFTYNXT5026JAN73200PE,NIFTYNXT50,0.0,2026-01-27,73200.0,0.05,25,PE,NFO-OPT,NFO
15489026,60504,NIFTYNXT5026JAN73300CE,NIFTYNXT50,0.0,2026-01-27,73300.0,0.05,25,CE,NFO-OPT,NFO
15489282,60505,NIFTYNXT5026JAN73300PE,NIFTYNXT50,0.0,2026-01-27,73300.0,0.05,25,PE,NFO-OPT,NFO
15489538,60506,NIFTYNXT5026JAN73400CE,NIFTYNXT50,0.0,2026-01-27,73400.0,0.05,25,CE,NFO-OPT,NFO
15490050,60508,NIFTYNXT5026JAN73400PE,NIFTYNXT50,0.0,2026-01-27,73400.0,0.05,25,PE,NFO-OPT,NFO
15490306,60509,NIFTYNXT5026JAN73500CE,NIFTYNXT50,0.0,2026-01-27,73500.0,0.05,25,CE,NFO-OPT,NFO
15490562,60510,NIFTYNXT5026JAN73500PE,NIFTYNXT50,0.0,2026-01-27,73500.0,0.05,25,PE,NFO-OPT,NFO
15490818,60511,NIFTYNXT5026JAN73600CE,NIFTYNXT50,0.0,2026-01-27,73600.0,0.05,25,CE,NFO-OPT,NFO
15491074,60512,NIFTYNXT5026JAN73600PE,NIFTYNXT50,0.0,2026-01-27,73600.0,0.05,25,PE,NFO-OPT,NFO
15491330,60513,NIFTYNXT5026JAN73700CE,NIFTYNXT50,0.0,2026-01-27,73700.0,0.05,25,CE,NFO-OPT,NFO
15491586,60514,NIFTYNXT5026JAN73700PE,NIFTYNXT50,0.0,2026-01-27,73700.0,0.05,25,PE,NFO-OPT,NFO
15491842,60515,NIFTYNXT5026JAN73800CE,NIFTYNXT50,0.0,2026-01-27,73800.0,0.05,25,CE,NFO-OPT,NFO
15492098,60516,NIFTYNXT5026JAN73800PE,NIFTYNXT50,0.0,2026-01-27,73800.0,0.05,25,PE,NFO-OPT,NFO
15492354,60517,NIFTYNXT5026JAN73900CE,NIFTYNXT50,0.0,2026-01-27,73900.0,0.05,25,CE,NFO-OPT,NFO
15492610,60518,NIFTYNXT5026JAN73900PE,NIFTYNXT50,0.0,2026-01-27,73900.0,0.05,25,PE,NFO-OPT,NFO
15500034,60547,NIFTYNXT5026JAN74000CE,NIFTYNXT50,0.0,2026-01-27,74000.0,0.05,25,CE,NFO-OPT,NFO
15500290,60548,NIFTYNXT5026JAN74000PE,NIFTYNXT50,0.0,2026-01-27,74000.0,0.05,25,PE,NFO-OPT,NFO
15501058,60551,NIFTYNXT5026JAN74100CE,NIFTYNXT50,0.0,2026-01-27,74100.0,0.05,25,CE,NFO-OPT,NFO
15501314,60552,NIFTYNXT5026JAN74100PE,NIFTYNXT50,0.0,2026-01-27,74100.0,0.05,25,PE,NFO-OPT,NFO
15501570,60553,NIFTYNXT5026JAN74200CE,NIFTYNXT50,0.0,2026-01-27,74200.0,0.05,25,CE,NFO-OPT,NFO
15501826,60554,NIFTYNXT5026JAN74200PE,NIFTYNXT50,0.0,2026-01-27,74200.0,0.05,25,PE,NFO-OPT,NFO
15504642,60565,NIFTYNXT5026JAN74300CE,NIFTYNXT50,0.0,2026-01-27,74300.0,0.05,25,CE,NFO-OPT,NFO
15504898,60566,NIFTYNXT5026JAN74300PE,NIFTYNXT50,0.0,2026-01-27,74300.0,0.05,25,PE,NFO-OPT,NFO
15506690,60573,NIFTYNXT5026JAN74400CE,NIFTYNXT50,0.0,2026-01-27,74400.0,0.05,25,CE,NFO-OPT,NFO
15506946,60574,NIFTYNXT5026JAN74400PE,NIFTYNXT50,0.0,2026-01-27,74400.0,0.05,25,PE,NFO-OPT,NFO
15507202,60575,NIFTYNXT5026JAN74500CE,NIFTYNXT50,0.0,2026-01-27,74500.0,0.05,25,CE,NFO-OPT,NFO
15507458,60576,NIFTYNXT5026JAN74500PE,NIFTYNXT50,0.0,2026-01-27,74500.0,0.05,25,PE,NFO-OPT,NFO
15511042,60590,NIFTYNXT5026JAN75000CE,NIFTYNXT50,0.0,2026-01-27,75000.0,0.05,25,CE,NFO-OPT,NFO
15511298,60591,NIFTYNXT5026JAN75000PE,NIFTYNXT50,0.0,2026-01-27,75000.0,0.05,25,PE,NFO-OPT,NFO
15513602,60600,NIFTYNXT5026JAN75500CE,NIFTYNXT50,0.0,2026-01-27,75500.0,0.05,25,CE,NFO-OPT,NFO
15513858,60601,NIFTYNXT5026JAN75500PE,NIFTYNXT50,0.0,2026-01-27,75500.0,0.05,25,PE,NFO-OPT,NFO
15516162,60610,NIFTYNXT5026JAN76000CE,NIFTYNXT50,0.0,2026-01-27,76000.0,0.05,25,CE,NFO-OPT,NFO
15516418,60611,NIFTYNXT5026JAN76000PE,NIFTYNXT50,0.0,2026-01-27,76000.0,0.05,25,PE,NFO-OPT,NFO
15519234,60622,NIFTYNXT5026JAN76500CE,NIFTYNXT50,0.0,2026-01-27,76500.0,0.05,25,CE,NFO-OPT,NFO
15519490,60623,NIFTYNXT5026JAN76500PE,NIFTYNXT50,0.0,2026-01-27,76500.0,0.05,25,PE,NFO-OPT,NFO
15521794,60632,NIFTYNXT5026JAN77000CE,NIFTYNXT50,0.0,2026-01-27,77000.0,0.05,25,CE,NFO-OPT,NFO
15522050,60633,NIFTYNXT5026JAN77000PE,NIFTYNXT50,0.0,2026-01-27,77000.0,0.05,25,PE,NFO-OPT,NFO
15524354,60642,NIFTYNXT5026JAN77500CE,NIFTYNXT50,0.0,2026-01-27,77500.0,0.05,25,CE,NFO-OPT,NFO
15524610,60643,NIFTYNXT5026JAN77500PE,NIFTYNXT50,0.0,2026-01-27,77500.0,0.05,25,PE,NFO-OPT,NFO
15526914,60652,NIFTYNXT5026JAN78000CE,NIFTYNXT50,0.0,2026-01-27,78000.0,0.05,25,CE,NFO-OPT,NFO
15527170,60653,NIFTYNXT5026JAN78000PE,NIFTYNXT50,0.0,2026-01-27,78000.0,0.05,25,PE,NFO-OPT,NFO
15530498,60666,NIFTYNXT5026JAN78500CE,NIFTYNXT50,0.0,2026-01-27,78500.0,0.05,25,CE,NFO-OPT,NFO
15530754,60667,NIFTYNXT5026JAN78500PE,NIFTYNXT50,0.0,2026-01-27,78500.0,0.05,25,PE,NFO-OPT,NFO
15543810,60718,NIFTYNXT5026JAN79000CE,NIFTYNXT50,0.0,2026-01-27,79000.0,0.05,25,CE,NFO-OPT,NFO
15544066,60719,NIFTYNXT5026JAN79000PE,NIFTYNXT50,0.0,2026-01-27,79000.0,0.05,25,PE,NFO-OPT,NFO
15546370,60728,NIFTYNXT5026JAN79500CE,NIFTYNXT50,0.0,2026-01-27,79500.0,0.05,25,CE,NFO-OPT,NFO
15546626,60729,NIFTYNXT5026JAN79500PE,NIFTYNXT50,0.0,2026-01-27,79500.0,0.05,25,PE,NFO-OPT,NFO
15548930,60738,NIFTYNXT5026JAN80000CE,NIFTYNXT50,0.0,2026-01-27,80000.0,0.05,25,CE,NFO-OPT,NFO
15549186,60739,NIFTYNXT5026JAN80000PE,NIFTYNXT50,0.0,2026-01-27,80000.0,0.05,25,PE,NFO-OPT,NFO
15551490,60748,NIFTYNXT5026JAN80500CE,NIFTYNXT50,0.0,2026-01-27,80500.0,0.05,25,CE,NFO-OPT,NFO
15551746,60749,NIFTYNXT5026JAN80500PE,NIFTYNXT50,0.0,2026-01-27,80500.0,0.05,25,PE,NFO-OPT,NFO
16906754,66042,NIFTYNXT5026FEB57500CE,NIFTYNXT50,0.0,2026-02-24,57500.0,0.05,25,CE,NFO-OPT,NFO
16907010,66043,NIFTYNXT5026FEB57500PE,NIFTYNXT50,0.0,2026-02-24,57500.0,0.05,25,PE,NFO-OPT,NFO
16909314,66052,NIFTYNXT5026FEB58000CE,NIFTYNXT50,0.0,2026-02-24,58000.0,0.05,25,CE,NFO-OPT,NFO
16909570,66053,NIFTYNXT5026FEB58000PE,NIFTYNXT50,0.0,2026-02-24,58000.0,0.05,25,PE,NFO-OPT,NFO
16925186,66114,NIFTYNXT5026FEB58500CE,NIFTYNXT50,0.0,2026-02-24,58500.0,0.05,25,CE,NFO-OPT,NFO
16925442,66115,NIFTYNXT5026FEB58500PE,NIFTYNXT50,0.0,2026-02-24,58500.0,0.05,25,PE,NFO-OPT,NFO
16928514,66127,NIFTYNXT5026FEB59000CE,NIFTYNXT50,0.0,2026-02-24,59000.0,0.05,25,CE,NFO-OPT,NFO
16928770,66128,NIFTYNXT5026FEB59000PE,NIFTYNXT50,0.0,2026-02-24,59000.0,0.05,25,PE,NFO-OPT,NFO
16983042,66340,NIFTYNXT5026FEB59500CE,NIFTYNXT50,0.0,2026-02-24,59500.0,0.05,25,CE,NFO-OPT,NFO
16983810,66343,NIFTYNXT5026FEB59500PE,NIFTYNXT50,0.0,2026-02-24,59500.0,0.05,25,PE,NFO-OPT,NFO
16999682,66405,NIFTYNXT5026FEB60000CE,NIFTYNXT50,0.0,2026-02-24,60000.0,0.05,25,CE,NFO-OPT,NFO
16999938,66406,NIFTYNXT5026FEB60000PE,NIFTYNXT50,0.0,2026-02-24,60000.0,0.05,25,PE,NFO-OPT,NFO
17003778,66421,NIFTYNXT5026FEB60500CE,NIFTYNXT50,0.0,2026-02-24,60500.0,0.05,25,CE,NFO-OPT,NFO
17005570,66428,NIFTYNXT5026FEB60500PE,NIFTYNXT50,0.0,2026-02-24,60500.0,0.05,25,PE,NFO-OPT,NFO
17020162,66485,NIFTYNXT5026FEB61000CE,NIFTYNXT50,0.0,2026-02-24,61000.0,0.05,25,CE,NFO-OPT,NFO
17020418,66486,NIFTYNXT5026FEB61000PE,NIFTYNXT50,0.0,2026-02-24,61000.0,0.05,25,PE,NFO-OPT,NFO
17022722,66495,NIFTYNXT5026FEB61500CE,NIFTYNXT50,0.0,2026-02-24,61500.0,0.05,25,CE,NFO-OPT,NFO
17022978,66496,NIFTYNXT5026FEB61500PE,NIFTYNXT50,0.0,2026-02-24,61500.0,0.05,25,PE,NFO-OPT,NFO
17025282,66505,NIFTYNXT5026FEB62000CE,NIFTYNXT50,0.0,2026-02-24,62000.0,0.05,25,CE,NFO-OPT,NFO
17025538,66506,NIFTYNXT5026FEB62000PE,NIFTYNXT50,0.0,2026-02-24,62000.0,0.05,25,PE,NFO-OPT,NFO
17027842,66515,NIFTYNXT5026FEB62500CE,NIFTYNXT50,0.0,2026-02-24,62500.0,0.05,25,CE,NFO-OPT,NFO
17028098,66516,NIFTYNXT5026FEB62500PE,NIFTYNXT50,0.0,2026-02-24,62500.0,0.05,25,PE,NFO-OPT,NFO
17030402,66525,NIFTYNXT5026FEB63000CE,NIFTYNXT50,0.0,2026-02-24,63000.0,0.05,25,CE,NFO-OPT,NFO
17030658,66526,NIFTYNXT5026FEB63000PE,NIFTYNXT50,0.0,2026-02-24,63000.0,0.05,25,PE,NFO-OPT,NFO
17043202,66575,NIFTYNXT5026FEB63300CE,NIFTYNXT50,0.0,2026-02-24,63300.0,0.05,25,CE,NFO-OPT,NFO
17043458,66576,NIFTYNXT5026FEB63300PE,NIFTYNXT50,0.0,2026-02-24,63300.0,0.05,25,PE,NFO-OPT,NFO
17045506,66584,NIFTYNXT5026FEB63400CE,NIFTYNXT50,0.0,2026-02-24,63400.0,0.05,25,CE,NFO-OPT,NFO
17046018,66586,NIFTYNXT5026FEB63400PE,NIFTYNXT50,0.0,2026-02-24,63400.0,0.05,25,PE,NFO-OPT,NFO
17046274,66587,NIFTYNXT5026FEB63500CE,NIFTYNXT50,0.0,2026-02-24,63500.0,0.05,25,CE,NFO-OPT,NFO
17046530,66588,NIFTYNXT5026FEB63500PE,NIFTYNXT50,0.0,2026-02-24,63500.0,0.05,25,PE,NFO-OPT,NFO
17046786,66589,NIFTYNXT5026FEB63600CE,NIFTYNXT50,0.0,2026-02-24,63600.0,0.05,25,CE,NFO-OPT,NFO
17047042,66590,NIFTYNXT5026FEB63600PE,NIFTYNXT50,0.0,2026-02-24,63600.0,0.05,25,PE,NFO-OPT,NFO
17047298,66591,NIFTYNXT5026FEB63700CE,NIFTYNXT50,0.0,2026-02-24,63700.0,0.05,25,CE,NFO-OPT,NFO
17047554,66592,NIFTYNXT5026FEB63700PE,NIFTYNXT50,0.0,2026-02-24,63700.0,0.05,25,PE,NFO-OPT,NFO
17047810,66593,NIFTYNXT5026FEB63800CE,NIFTYNXT50,0.0,2026-02-24,63800.0,0.05,25,CE,NFO-OPT,NFO
17048066,66594,NIFTYNXT5026FEB63800PE,NIFTYNXT50,0.0,2026-02-24,63800.0,0.05,25,PE,NFO-OPT,NFO
17048322,66595,NIFTYNXT5026FEB63900CE,NIFTYNXT50,0.0,2026-02-24,63900.0,0.05,25,CE,NFO-OPT,NFO
17048578,66596,NIFTYNXT5026FEB63900PE,NIFTYNXT50,0.0,2026-02-24,63900.0,0.05,25,PE,NFO-OPT,NFO
17048834,66597,NIFTYNXT5026FEB64000CE,NIFTYNXT50,0.0,2026-02-24,64000.0,0.05,25,CE,NFO-OPT,NFO
17049090,66598,NIFTYNXT5026FEB64000PE,NIFTYNXT50,0.0,2026-02-24,64000.0,0.05,25,PE,NFO-OPT,NFO
17049346,66599,NIFTYNXT5026FEB64100CE,NIFTYNXT50,0.0,2026-02-24,64100.0,0.05,25,CE,NFO-OPT,NFO
17049602,66600,NIFTYNXT5026FEB64100PE,NIFTYNXT50,0.0,2026-02-24,64100.0,0.05,25,PE,NFO-OPT,NFO
17049858,66601,NIFTYNXT5026FEB64200CE,NIFTYNXT50,0.0,2026-02-24,64200.0,0.05,25,CE,NFO-OPT,NFO
17051138,66606,NIFTYNXT5026FEB64200PE,NIFTYNXT50,0.0,2026-02-24,64200.0,0.05,25,PE,NFO-OPT,NFO
17051394,66607,NIFTYNXT5026FEB64300CE,NIFTYNXT50,0.0,2026-02-24,64300.0,0.05,25,CE,NFO-OPT,NFO
17053698,66616,NIFTYNXT5026FEB64300PE,NIFTYNXT50,0.0,2026-02-24,64300.0,0.05,25,PE,NFO-OPT,NFO
17053954,66617,NIFTYNXT5026FEB64400CE,NIFTYNXT50,0.0,2026-02-24,64400.0,0.05,25,CE,NFO-OPT,NFO
17054210,66618,NIFTYNXT5026FEB64400PE,NIFTYNXT50,0.0,2026-02-24,64400.0,0.05,25,PE,NFO-OPT,NFO
17054466,66619,NIFTYNXT5026FEB64500CE,NIFTYNXT50,0.0,2026-02-24,64500.0,0.05,25,CE,NFO-OPT,NFO
17054722,66620,NIFTYNXT5026FEB64500PE,NIFTYNXT50,0.0,2026-02-24,64500.0,0.05,25,PE,NFO-OPT,NFO
17054978,66621,NIFTYNXT5026FEB64600CE,NIFTYNXT50,0.0,2026-02-24,64600.0,0.05,25,CE,NFO-OPT,NFO
17055234,66622,NIFTYNXT5026FEB64600PE,NIFTYNXT50,0.0,2026-02-24,64600.0,0.05,25,PE,NFO-OPT,NFO
17055490,66623,NIFTYNXT5026FEB64700CE,NIFTYNXT50,0.0,2026-02-24,64700.0,0.05,25,CE,NFO-OPT,NFO
17055746,66624,NIFTYNXT5026FEB64700PE,NIFTYNXT50,0.0,2026-02-24,64700.0,0.05,25,PE,NFO-OPT,NFO
17056002,66625,NIFTYNXT5026FEB64800CE,NIFTYNXT50,0.0,2026-02-24,64800.0,0.05,25,CE,NFO-OPT,NFO
17056258,66626,NIFTYNXT5026FEB64800PE,NIFTYNXT50,0.0,2026-02-24,64800.0,0.05,25,PE,NFO-OPT,NFO
17056514,66627,NIFTYNXT5026FEB64900CE,NIFTYNXT50,0.0,2026-02-24,64900.0,0.05,25,CE,NFO-OPT,NFO
17057026,66629,NIFTYNXT5026FEB64900PE,NIFTYNXT50,0.0,2026-02-24,64900.0,0.05,25,PE,NFO-OPT,NFO
17057282,66630,NIFTYNXT5026FEB65000CE,NIFTYNXT50,0.0,2026-02-24,65000.0,0.05,25,CE,NFO-OPT,NFO
17057538,66631,NIFTYNXT5026FEB65000PE,NIFTYNXT50,0.0,2026-02-24,65000.0,0.05,25,PE,NFO-OPT,NFO
17057794,66632,NIFTYNXT5026FEB65100CE,NIFTYNXT50,0.0,2026-02-24,65100.0,0.05,25,CE,NFO-OPT,NFO
17058050,66633,NIFTYNXT5026FEB65100PE,NIFTYNXT50,0.0,2026-02-24,65100.0,0.05,25,PE,NFO-OPT,NFO
17066242,66665,NIFTYNXT5026FEB65200CE,NIFTYNXT50,0.0,2026-02-24,65200.0,0.05,25,CE,NFO-OPT,NFO
17067778,66671,NIFTYNXT5026FEB65200PE,NIFTYNXT50,0.0,2026-02-24,65200.0,0.05,25,PE,NFO-OPT,NFO
17070082,66680,NIFTYNXT5026FEB65300CE,NIFTYNXT50,0.0,2026-02-24,65300.0,0.05,25,CE,NFO-OPT,NFO
17070338,66681,NIFTYNXT5026FEB65300PE,NIFTYNXT50,0.0,2026-02-24,65300.0,0.05,25,PE,NFO-OPT,NFO
17074434,66697,NIFTYNXT5026FEB65400CE,NIFTYNXT50,0.0,2026-02-24,65400.0,0.05,25,CE,NFO-OPT,NFO
17074690,66698,NIFTYNXT5026FEB65400PE,NIFTYNXT50,0.0,2026-02-24,65400.0,0.05,25,PE,NFO-OPT,NFO
17074946,66699,NIFTYNXT5026FEB65500CE,NIFTYNXT50,0.0,2026-02-24,65500.0,0.05,25,CE,NFO-OPT,NFO
17075202,66700,NIFTYNXT5026FEB65500PE,NIFTYNXT50,0.0,2026-02-24,65500.0,0.05,25,PE,NFO-OPT,NFO
17075458,66701,NIFTYNXT5026FEB65600CE,NIFTYNXT50,0.0,2026-02-24,65600.0,0.05,25,CE,NFO-OPT,NFO
17075714,66702,NIFTYNXT5026FEB65600PE,NIFTYNXT50,0.0,2026-02-24,65600.0,0.05,25,PE,NFO-OPT,NFO
17096194,66782,NIFTYNXT5026FEB65700CE,NIFTYNXT50,0.0,2026-02-24,65700.0,0.05,25,CE,NFO-OPT,NFO
17096450,66783,NIFTYNXT5026FEB65700PE,NIFTYNXT50,0.0,2026-02-24,65700.0,0.05,25,PE,NFO-OPT,NFO
17097986,66789,NIFTYNXT5026FEB65800CE,NIFTYNXT50,0.0,2026-02-24,65800.0,0.05,25,CE,NFO-OPT,NFO
17098242,66790,NIFTYNXT5026FEB65800PE,NIFTYNXT50,0.0,2026-02-24,65800.0,0.05,25,PE,NFO-OPT,NFO
17098498,66791,NIFTYNXT5026FEB65900CE,NIFTYNXT50,0.0,2026-02-24,65900.0,0.05,25,CE,NFO-OPT,NFO
17098754,66792,NIFTYNXT5026FEB65900PE,NIFTYNXT50,0.0,2026-02-24,65900.0,0.05,25,PE,NFO-OPT,NFO
17099010,66793,NIFTYNXT5026FEB66000CE,NIFTYNXT50,0.0,2026-02-24,66000.0,0.05,25,CE,NFO-OPT,NFO
